BondID,ISIN,Issuer,Sector,CreditRating,Currency,FaceValue,CouponRate,CouponFrequency,BondType,IssueDate,MaturityDate,ValuationDate,YearsToMaturity,OriginalMaturityYears,YieldToMaturity,CleanPrice,AccruedInterest,DirtyPrice,MacaulayDuration,ModifiedDuration,Convexity,DV01_Per100Face,EffectiveDuration,EffectiveConvexity,SpreadOverBenchmark_bps,OAS_bps,ZSpread_bps,KeyRateBucket,Quantity,MarketValue_LocalCcy,MarketValue_INR,PortfolioWeight,IsCallable,CallDate,IsPutable,IsFloatingRate,BenchmarkIndex,PriceChange_Up50bps,PriceChange_Dn50bps,PriceChange_Up100bps,PriceChange_Dn100bps,PriceChange_Up200bps,PriceChange_Dn200bps,CalculatedPrice,CalculatedMacaulayDuration,CalculatedModifiedDuration,CalculatedConvexity,CalculatedDV01,Price_Diff,Macaulay_Diff,Modified_Diff,Convexity_Diff,DV01_Diff,MV_Weight_Calc,DV01_Total,KRD_3M,KRD_6M,KRD_1Y,KRD_2Y,KRD_3Y,KRD_5Y,KRD_7Y,KRD_10Y,KRD_20Y,KRD_30Y,KRD_Sum,KRD_Difference,Pnl_-200bps,Pnl_-100bps,Pnl_-50bps,Pnl_50bps,Pnl_100bps,Pnl_200bps
ZTFI-0150,IN5415206436,HDFC Bank,Infrastructure,AAA,INR,100,0.0831,2,Fixed,2024-05-01,2027-05-01,2024-10-31,2.4969,3,0.0812,100.3444,1.4127,100.3637,1.8837,1.8102,4.2606,0.0182,1.8102,4.2606,57,57,62,2-3Y,10000,10034.44,10034.44,0.000313,False,,False,False,IN10YT,0.9136,-0.9029,1.8378,-1.7951,3.7184,-3.5474,100.34435298661343,1.8836991602266766,1.810204843577433,4.2606188253568815,0.018164383380201127,-4.7013386563321546e-05,-8.397733233245219e-07,4.843577432911417e-06,1.882535688135789e-05,-3.561661979887415e-05,0.0003129957800570814,182.0,0.0,0.0,0.0,0.9107116199999998,0.8994883800000002,0.0,0.0,0.0,0.0,0.0,1.8102,0.0,371.8374127728,183.7810696332,91.3561256283,-90.2873072517,-179.50579612680002,-354.7363187472
ZTFI-0151,IN2713611155,HDFC Bank,NBFC,AAA,INR,100,0.0876,2,Fixed,2023-03-10,2027-03-09,2024-10-31,2.3518,4,0.0856,100.3606,1.4829,100.5104,1.8778,1.8007,4.2248,0.0181,1.8007,4.2248,28,28,23,2-3Y,500000,501803.0,501803.0,0.015652,False,,False,False,IN10YT,0.9089,-0.8983,1.8284,-1.786,3.6992,-3.5296,100.36060692517827,1.8778460434099697,1.8007729606923377,4.224842338902198,0.01807266672695332,6.925178269057142e-06,4.604340996983147e-05,7.296069233775349e-05,4.233890219751402e-05,-2.733327304667993e-05,0.015652315567184976,9050.0,0.0,0.0,0.0,1.1672137400000002,0.6334862599999997,0.0,0.0,0.0,0.0,0.0,1.8007,0.0,18495.936704879998,9141.96748672,4544.48352693,-4491.483094069999,-8929.965755279998,-17647.92977912
ZTFI-0152,IN2753269731,Power Finance Corp,Infrastructure,AAA,INR,100,0.0879,2,Fixed,2022-01-29,2026-01-28,2024-10-31,1.243,4,0.0827,100.4894,0.6911,100.7967,0.979,0.9401,1.3445,0.0094,0.9401,1.3445,42,42,45,1-2Y,50000,50244.7,50244.7,0.001567,False,,False,False,IN10YT,0.474,-0.4707,0.9515,-0.9379,1.9164,-1.8624,100.48943765446204,0.9790003649868532,0.940126148736595,1.344510811062583,0.009447274801079555,3.7654462033742675e-05,3.6498685318520074e-07,2.6148736594899802e-05,1.0811062582938291e-05,4.727480107955505e-05,0.0015672403313223297,470.0,0.0,0.0,0.7116556999999999,0.2284443000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.9400999999999999,-1.1102230246251565e-16,958.21164923,475.7281246575001,237.01963733937504,-235.330787360625,-468.9727247425,-931.1900495700002
ZTFI-0153,IN3899940438,REC Ltd,Banking,AAA,INR,100,0.0821,2,Fixed,2021-05-06,2026-05-05,2024-10-31,1.5086,5,0.0788,100.4584,1.9595,101.4742,1.4418,1.3871,2.6334,0.0139,1.3871,2.6334,70,70,68,1-2Y,5000,5022.92,5022.92,0.000157,False,,False,False,IN10YT,0.7,-0.6934,1.4067,-1.3802,2.8398,-2.734,100.45841194816825,1.4417745424279993,1.3871219380681155,2.6333820266699846,0.013934806707678826,1.194816825034195e-05,-2.5457572000675555e-05,2.1938068115456844e-05,-1.797333001540835e-05,3.480670767882707e-05,0.00015667568529627117,69.49999999999999,0.0,0.0,0.6816209400000001,0.7054790599999999,0.0,0.0,0.0,0.0,0.0,0.0,1.3871,0.0,141.99131814560002,70.3342911964,35.0018036291,-34.6711196909,-69.0115554436,-136.7003751344
ZTFI-0154,IN9180552696,TCS,NBFC,AAA,INR,100,0.0773,2,Fixed,2022-01-18,2026-01-17,2024-10-31,1.2129,4,0.0874,99.0525,0.0267,99.4694,0.9813,0.9402,1.3427,0.0093,0.9799,1.3324,24,12,31,1-2Y,500000,495262.5,495262.5,0.015448,True,2025-06-09,False,False,IN10YT,0.4673,-0.464,0.9379,-0.9246,1.8892,-1.836,99.05254813257008,0.9813070361175737,0.9402194463136665,1.3426981194256586,0.009313113196116284,4.813257008606797e-05,7.036117573799849e-06,1.9446313666460213e-05,-1.880574341361907e-06,1.311319611628503e-05,0.015448303295502319,4649.999999999999,0.0,0.0,0.74003142,0.2001685800000001,0.0,0.0,0.0,0.0,0.0,0.0,0.9402000000000001,1.1102230246251565e-16,9445.913841750002,4689.7074729375,2336.541374484375,-2319.9166505156254,-4623.208577062501,-9179.91825825
ZTFI-0155,IN8666188924,NABARD,NBFC,AAA,INR,100,0.0717,2,Fixed,2023-04-25,2026-04-24,2024-10-31,1.4784,3,0.0776,99.4426,0.7004,100.5796,0.9826,0.9459,1.3579,0.0094,0.9459,1.3579,29,29,26,1-2Y,500000,497213.0,497213.0,0.015509,False,,False,False,IN10YT,0.472,-0.4686,0.9474,-0.9339,1.9083,-1.8542,99.44264389956184,0.98264779935062,0.9459451283698691,1.3578799108836297,0.009406728454901021,4.38995618452509e-05,4.779935061993701e-05,4.5128369869140705e-05,-2.0089116370414217e-05,6.728454901020614e-06,0.015509143588433597,4700.0,0.0,0.0,0.49338144000000006,0.4525185599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.9459,0.0,9541.30864054,4736.896043635,2360.00845265875,-2343.1293143412504,-4669.3794903650005,-9271.24242746
ZTFI-0156,IN6303161799,Infosys,Infrastructure,AAA,INR,100,0.0711,2,Fixed,2023-12-23,2027-12-22,2024-10-31,3.1403,4,0.0842,96.5898,1.694,97.5194,2.749,2.6379,8.5973,0.0255,2.6379,8.5973,20,20,23,3-5Y,200000,193179.6,193179.6,0.006026,False,,False,False,IN10YT,1.2844,-1.2636,2.5895,-2.5064,5.262,-4.9298,96.58975055571811,2.7489560386935517,2.637900430566694,8.597261941976896,0.02547941445792584,-4.9444281884802876e-05,-4.396130644845897e-05,4.305666938542174e-07,-3.805802310452577e-05,-2.0585542074159913e-05,0.006025687491590459,5099.999999999999,0.0,0.0,0.0,0.0,2.452851315,0.18504868499999982,0.0,0.0,0.0,0.0,2.6379,0.0,10523.933931816002,5178.925817154001,2568.7026213885006,-2527.1820470115003,-5012.8435196460005,-9859.604741784002
ZTFI-0157,IN2410564814,ICICI Bank,NBFC,AAA,INR,100,0.0842,2,Fixed,2023-05-06,2026-05-05,2024-10-31,1.5086,3,0.0816,100.3602,0.3513,100.6913,1.4403,1.3838,2.6228,0.0139,1.3838,2.6228,51,51,49,1-2Y,5000,5018.01,5018.01,0.000157,False,,False,False,IN10YT,0.6977,-0.6911,1.4019,-1.3756,2.8302,-2.7249,100.36021476715192,1.4403332728510152,1.3838713228776087,2.622768203972906,0.013888562317409944,1.4767151910177745e-05,3.3272851015286875e-05,7.132287760880374e-05,-3.179602709391105e-05,-1.1437682590055218e-05,0.00015652253182880512,69.49999999999999,0.0,0.0,0.6799993200000001,0.7038006799999998,0.0,0.0,0.0,0.0,0.0,0.0,1.3838,0.0,141.5106920856,70.0972842114,34.884126647849996,-34.55509573215,-68.7811605486,-136.2461974344
ZTFI-0158,IN1380003075,Power Finance Corp,Infrastructure,AAA,INR,100,0.0777,2,Fixed,2023-10-19,2027-10-18,2024-10-31,2.9624,4,0.0875,97.8414,1.387,99.1151,2.3176,2.2205,6.2182,0.0217,2.2205,6.2182,55,55,57,2-3Y,5000,4892.07,4892.07,0.000153,False,,False,False,IN10YT,1.0939,-1.0787,2.203,-2.1421,4.4668,-4.2235,97.84139785462415,2.3175935901414624,2.220448948638527,6.218231277324175,0.021725182899962402,-2.145375844975206e-06,-6.40985853772591e-06,-5.105136147287581e-05,3.127732417418372e-05,2.5182899962401806e-05,0.00015259419217652866,108.5,0.0,0.0,0.0,0.08349079999999967,2.1370092,0.0,0.0,0.0,0.0,0.0,2.2205,0.0,223.34080263479996,110.1494078337,54.69445554592499,-53.933958804075,-107.10742086629999,-211.1728547652
ZTFI-0159,IN6541951802,SBI,Banking,AAA,INR,100,0.0745,2,Fixed,2015-07-05,2025-07-02,2024-10-31,0.668,10,0.0874,99.382,0.5258,100.9555,0.5,0.4791,0.459,0.0048,0.4791,0.459,76,76,81,0-1Y,5000,4969.1,4969.1,0.000155,False,,False,False,IN10YT,0.2386,-0.2375,0.4784,-0.4739,0.9614,-0.9432,99.38200632365621,0.5,0.4790648653827728,0.4590062904884284,0.0047610427480912244,6.3236562084512116e-06,0.0,-3.513461722720601e-05,6.290488428373209e-06,-3.8957251908775144e-05,0.00015499692366306874,24.0,0.0,0.31812239999999997,0.16097760000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4791,0.0,48.070079580000005,23.920998945,11.931989261250003,-11.87496883875,-23.692917255000005,-47.157752820000006
ZTFI-0160,IN7053494937,HDFC Bank,Infrastructure,AAA,INR,100,0.0774,2,Fixed,2016-05-10,2025-05-08,2024-10-31,0.5175,9,0.0851,99.6307,1.5402,99.922,0.5,0.4796,0.46,0.0048,0.4796,0.46,77,77,85,0-1Y,200000,199261.4,199261.4,0.006215,False,,False,False,IN10YT,0.2395,-0.2383,0.4801,-0.4755,0.9648,-0.9465,99.63071315524434,0.5000000000000001,0.479593304877464,0.4600194761665761,0.004778222298942226,1.3155244332097027e-05,1.1102230246251565e-16,-6.6951225360378785e-06,1.9476166576104514e-05,-2.17777010577732e-05,0.00621539192304365,960.0,0.0,0.46281400000000006,0.016785999999999964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4796,0.0,1929.6473976000002,960.2406866,478.97459025000006,-476.68308415,-951.0746622000003,-1892.9833000000003
ZTFI-0161,IN8505064138,Tata Motors Finance,NBFC,AA+,INR,100,0.0997,2,Fixed,2022-05-15,2027-05-14,2024-10-31,2.5325,5,0.0859,103.0465,2.2365,104.342,2.2774,2.1836,6.0808,0.0225,2.2275,5.5084,95,78,92,2-3Y,10000,10304.65,10304.65,0.000321,True,2026-02-05,False,False,IN10YT,1.1329,-1.1172,2.2815,-2.2188,4.6256,-4.3749,103.0464662729081,2.2774355313513457,2.183647855938775,6.080803508764697,0.02250171951389031,-3.372709188909084e-05,3.553135134559682e-05,4.7855938774876705e-05,3.5087646974574227e-06,1.7195138903094986e-06,0.0003214242115120728,225.0,0.0,0.0,0.0,1.0208329999999997,1.1627670000000006,0.0,0.0,0.0,0.0,0.0,2.1836,0.0,462.55677794400003,228.145363186,113.2894251465,-111.72291225350001,-221.87931161400002,-437.492571656
ZTFI-0162,IN2619906234,L&T Finance,NBFC,AA-,INR,100,0.0852,2,Fixed,2021-07-23,2025-07-22,2024-10-31,0.7228,4,0.0909,99.7274,0.5793,99.8865,0.5,0.4783,0.4575,0.0048,0.4783,0.4575,101,101,102,0-1Y,500000,498637.0,498637.0,0.015554,False,,False,False,IN10YT,0.2391,-0.2379,0.4793,-0.4747,0.9631,-0.9449,99.72739011908747,0.5,0.47826294896934335,0.45747089671370544,0.004769591569137093,-9.880912529069974e-06,0.0,-3.705103065665405e-05,-2.9103286294573927e-05,-3.0408430862906982e-05,0.015553561213213982,2400.0,0.0,0.26516952,0.21313048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4783,0.0,4815.586827499999,2396.387092375,1195.3419658437501,-1189.6388051562499,-2373.574449625,-4724.3362565
ZTFI-0163,IN1212775618,Muthoot Finance,NBFC,AA-,INR,100,0.0872,2,Fixed,2023-06-07,2026-06-06,2024-10-31,1.5962,3,0.092,99.3415,1.8015,100.8607,1.438,1.3748,2.5911,0.0137,1.3116,2.5273,75,56,80,1-2Y,500000,496707.5,496707.5,0.015493,True,2025-08-18,False,False,IN10YT,0.6861,-0.6797,1.3786,-1.3529,2.783,-2.68,99.34149074989107,1.4379842590498506,1.3747459455543505,2.5910709915325496,0.013656931163373777,-9.250108931269097e-06,-1.574095014933441e-05,-5.405444564954287e-05,-2.9008467450353237e-05,-4.3068836626223433e-05,0.015493375955479605,6850.0,0.0,0.0,0.55514424,0.8196557600000001,0.0,0.0,0.0,0.0,0.0,0.0,1.3748,0.0,13914.87318065,6893.0856501625,3430.455090040625,-3398.279619959375,-6764.3837698375,-13400.06565935
ZTFI-0164,IN3568044206,Muthoot Finance,NBFC,AA+,INR,100,0.0971,2,Fixed,2020-08-06,2026-08-05,2024-10-31,1.7604,6,0.0887,101.156,0.3393,101.185,1.432,1.3712,2.5847,0.0139,1.3712,2.5847,73,73,75,1-2Y,50000,50578.0,50578.0,0.001578,False,,False,False,IN10YT,0.6968,-0.6903,1.4001,-1.374,2.8264,-2.7218,101.15598172041415,1.4320403309547167,1.3712264384111807,2.584748313745996,0.013870775653847,-1.8279585859204417e-05,4.033095471678294e-05,2.6438411180773613e-05,4.8313745995898216e-05,-2.922434615299993e-05,0.0015776366756617274,695.0,0.0,0.0,0.32853952000000003,1.04266048,0.0,0.0,0.0,0.0,0.0,0.0,1.3712,0.0,1413.1968633200001,700.06198383,348.3968799575,-345.12865604250004,-686.9890881700001,-1360.90528068
ZTFI-0165,IN6519941013,Muthoot Finance,NBFC,AA+,INR,100,0.098,2,Fixed,2021-02-05,2026-02-04,2024-10-31,1.2621,5,0.0864,101.0889,0.1241,103.353,0.9768,0.9363,1.3356,0.0095,0.93,1.2804,102,78,112,1-2Y,500000,505444.5,505444.5,0.015766,True,2025-06-18,False,False,IN10YT,0.4749,-0.4716,0.9532,-0.9397,1.92,-1.866,101.0889394124732,0.9767675577720476,0.9363185944900764,1.3356429356331918,0.00946514536691794,3.941247319971808e-05,-3.244222795240059e-05,1.8594490076351278e-05,4.293563319190952e-05,-3.485463308205983e-05,0.01576590178954296,4750.0,0.0,0.0,0.69089577,0.24540423,0.0,0.0,0.0,0.0,0.0,0.0,0.9363,0.0,9599.968041839998,4766.230437210001,2374.6768226775,-2357.8000308225,-4698.72326979,-9329.93937216
ZTFI-0166,IN6253244720,Tata Motors Finance,NBFC,AA,INR,100,0.0923,2,Fixed,2023-02-08,2029-02-06,2024-10-31,4.2683,6,0.0894,100.9576,0.2024,101.8414,3.4371,3.29,13.4312,0.0332,3.29,13.4312,130,130,138,3-5Y,50000,50478.8,50478.8,0.001575,False,,False,False,IN10YT,1.6777,-1.6438,3.3893,-3.2537,6.9142,-6.3718,100.95757680182831,3.4371233234459857,3.290057742362387,13.431242631456758,0.03321562572070006,-2.319817168938698e-05,2.3323445985656832e-05,5.774236238709207e-05,4.26314567576469e-05,1.5625720700060408e-05,0.0015745424141601725,1660.0,0.0,0.0,0.0,0.0,1.2036465,2.0863535,0.0,0.0,0.0,0.0,3.29,0.0,3457.1032117120003,1694.652062928,838.8511457320001,-821.901374268,-1626.852977072,-3185.9068682879997
ZTFI-0167,IN8380657875,Shriram Transport,NBFC,AA-,INR,100,0.0983,2,Fixed,2022-09-23,2028-09-21,2024-10-31,3.8905,6,0.0891,102.7151,0.072,104.7074,3.0518,2.9216,10.6598,0.03,2.9216,10.6598,100,100,103,3-5Y,5000,5135.76,5135.76,0.00016,False,,False,False,IN10YT,1.5141,-1.4868,3.0557,-2.9462,6.2208,-5.7829,102.7151119389002,3.0517652810132763,2.9216076597705003,10.65976136021056,0.03000932578148752,1.193890018669208e-05,-3.4718986723802914e-05,7.65977050010136e-06,-3.863978944096402e-05,9.325781487521528e-06,0.00016019540775428988,150.0,0.0,0.0,0.0,0.0,1.6207576000000004,1.3008423999999998,0.0,0.0,0.0,0.0,2.9216,0.0,311.04196320960006,152.78367288240003,75.7075092606,-74.33885489940002,-147.30905543760002,-289.14349343040004
ZTFI-0168,IN8593213348,Tata Motors Finance,NBFC,AA,INR,100,0.0963,2,Fixed,2024-01-01,2030-12-30,2024-10-31,6.1629,7,0.0999,98.4042,1.9197,99.2584,4.6818,4.4591,25.2162,0.0439,4.4591,25.2162,133,133,133,5-7Y,10000,9840.42,9840.42,0.000307,False,,False,False,IN10YT,2.225,-2.163,4.512,-4.2639,9.2722,-8.2796,98.40416471891209,4.681754670420758,4.459026306415313,25.216192311184066,0.04387867591424546,-3.5281087917837795e-05,-4.532957924219261e-05,-7.369358468700682e-05,-7.688815934159265e-06,-2.1324085754538535e-05,0.000306943878680754,439.00000000000006,0.0,0.0,0.0,0.0,0.0,1.866356305000001,2.5927436949999993,0.0,0.0,0.0,4.4591,0.0,927.2159362008001,451.20106816020007,222.49880909505004,-216.29535912495004,-426.3872682798,-827.9607366792001
ZTFI-0169,IN9559059929,Muthoot Finance,NBFC,AA+,INR,100,0.099,2,Fixed,2022-03-02,2027-03-01,2024-10-31,2.3299,5,0.0876,102.0506,0.5416,103.3536,1.8644,1.7862,4.1759,0.0182,1.697,4.1245,71,42,72,2-3Y,5000,5102.53,5102.53,0.000159,True,2025-12-30,False,False,IN10YT,0.9167,-0.9061,1.8441,-1.8015,3.7309,-3.5604,102.05064407981155,1.864449202576646,1.7862130701060028,4.175938236080553,0.018228419426809517,4.4079811544861514e-05,4.9202576645868135e-05,1.3070106002821547e-05,3.823608055242289e-05,2.8419426809516563e-05,0.00015915889253557343,91.0,0.0,0.0,0.0,1.1969326200000003,0.5892673799999998,0.0,0.0,0.0,0.0,0.0,1.7862,0.0,186.54431272539998,92.20677361135,45.837041117837494,-45.3043497421625,-90.07600810864999,-178.0212507146
ZTFI-0170,IN2500292185,Muthoot Finance,NBFC,AA,INR,100,0.0992,2,Fixed,2022-03-23,2026-03-22,2024-10-31,1.3881,4,0.0949,100.4012,0.8001,102.8213,0.9764,0.9322,1.3242,0.0094,0.9322,1.3242,72,72,80,1-2Y,100000,100401.2,100401.2,0.003132,False,,False,False,IN10YT,0.4696,-0.4663,0.9426,-0.9293,1.8985,-1.8453,100.40122239179998,0.9764180681842858,0.9321858496198251,1.3241891690054644,0.009359259879816907,2.2391799973320303e-05,1.8068184285735533e-05,-1.4150380174937638e-05,-1.083099453569325e-05,-4.074012018309356e-05,0.003131729514817672,940.0,0.0,0.0,0.5704131800000001,0.3617868199999999,0.0,0.0,0.0,0.0,0.0,0.0,0.9321999999999999,-1.1102230246251565e-16,1898.4702266079998,942.587549852,469.63188406300003,-466.308102337,-929.292422948,-1845.2897189920002
ZTFI-0171,IN5289539264,IIFL Finance,NBFC,AA-,INR,100,0.0947,2,Fixed,2023-12-15,2027-12-14,2024-10-31,3.1184,4,0.0959,99.6935,2.354,101.9786,2.6801,2.5575,8.2122,0.0255,2.5575,8.2122,133,133,129,3-5Y,200000,199387.0,199387.0,0.006219,False,,False,False,IN10YT,1.2851,-1.2646,2.5906,-2.5087,5.2631,-4.9356,99.69345170651619,2.6801210684547474,2.5574894493580302,8.212243718617014,0.025496495090949946,-4.8293483814632054e-05,2.1068454747474874e-05,-1.0550641969864216e-05,4.3718617014576466e-05,-3.5049090500519076e-06,0.006219309657364167,5099.999999999999,0.0,0.0,0.0,0.0,2.4060960000000002,0.1514039999999998,0.0,0.0,0.0,0.0,2.5575,0.0,10526.12623428,5181.19282107,2570.1288365175,-2529.1936884825,-5017.45222893,-9871.16386572
ZTFI-0172,IN5939172513,Muthoot Finance,NBFC,AA-,INR,100,0.0869,2,Fixed,2023-10-31,2027-10-30,2024-10-31,2.9952,4,0.0983,97.5264,1.5844,98.2558,2.2974,2.1898,6.0818,0.0214,2.1898,6.0818,150,150,145,2-3Y,5000,4876.32,4876.32,0.000152,False,,False,False,IN10YT,1.0752,-1.0604,2.1653,-2.106,4.3899,-4.1526,97.52638901599994,2.297391576805867,2.1897646445273478,6.081820572981175,0.021355983857565694,-1.0984000056168952e-05,-8.423194133300171e-06,-3.535547265220984e-05,2.0572981174638016e-05,-4.401614243430482e-05,0.00015210291577885234,106.99999999999999,0.0,0.0,0.0,0.010511039999999815,2.17928896,0.0,0.0,0.0,0.0,0.0,2.1898,0.0,219.49467131519998,108.2644955088,53.7615377172,-53.020117642799995,-105.2988152112,-207.6319501248
ZTFI-0173,IN3154100676,Mahindra Finance,NBFC,AA+,INR,100,0.0994,2,Fixed,2022-05-13,2027-05-12,2024-10-31,2.527,5,0.0907,101.9078,1.96,103.3443,2.2766,2.1778,6.0502,0.0222,2.234,5.3474,108,83,117,2-3Y,100000,101907.8,101907.8,0.003179,True,2026-02-04,False,False,IN10YT,1.1174,-1.102,2.2502,-2.1885,4.562,-4.3154,101.90777879832652,2.276633050693397,2.1778667916902443,6.050220399388493,0.022194156725979047,-2.1201673476411997e-05,3.3050693396763364e-05,6.679169024437215e-05,2.039938849307532e-05,-5.843274020953665e-06,0.0031787236113725373,2220.0000000000005,0.0,0.0,0.0,1.0300993999999997,1.1477006000000003,0.0,0.0,0.0,0.0,0.0,2.1778,0.0,4562.008651112,2250.176196978,1117.3810663445,-1101.9670020555,-2188.519939822,-4315.383622488
ZTFI-0174,IN4054115262,L&T Finance,NBFC,AA+,INR,100,0.0946,2,Fixed,2019-08-18,2025-08-16,2024-10-31,0.7912,6,0.0997,99.7571,2.1125,101.4233,0.5,0.4763,0.4536,0.0048,0.4763,0.4536,136,136,144,0-1Y,20000,19951.42,19951.42,0.000622,False,,False,False,IN10YT,0.2381,-0.237,0.4774,-0.4729,0.9593,-0.9412,99.75710815830834,0.5,0.47625851312092204,0.453644342640303,0.004751017200471893,8.158308347105958e-06,0.0,-4.148687907795656e-05,4.434264030300783e-05,-4.898279952810641e-05,0.0006223277299128257,96.0,0.0,0.19890287999999998,0.27739712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47629999999999995,-5.551115123125783e-17,191.86721974239998,95.48111166559998,47.6274312814,-47.40118217859999,-94.5761152544,-188.24723409759997
ZTFI-0175,IN6201533688,Muthoot Finance,NBFC,AA-,INR,100,0.0853,2,Fixed,2023-06-11,2027-06-10,2024-10-31,2.6064,4,0.0864,99.7573,1.0469,99.8735,2.3034,2.208,6.1728,0.022,2.208,6.1728,133,133,128,2-3Y,50000,49878.65,49878.65,0.001556,False,,False,False,IN10YT,1.109,-1.0936,2.2334,-2.1719,4.5284,-4.2821,99.75733537190077,2.3033951976535567,2.2080092002047134,6.172831919762597,0.0220265114289064,3.5371900764857855e-05,-4.802346443177896e-06,9.20020471317784e-06,3.191976259753204e-05,2.6511428906399875e-05,0.0015558224439972878,1099.9999999999998,0.0,0.0,0.0,0.8690688000000004,1.3389311999999998,0.0,0.0,0.0,0.0,0.0,2.208,0.0,2264.2193701440005,1116.715138536,554.5089326340001,-546.8116593660001,-1085.9260454640003,-2141.062997856
ZTFI-0176,IN4973103241,Sundaram Finance,NBFC,AA+,INR,100,0.0895,2,Fixed,2024-01-10,2026-01-09,2024-10-31,1.191,2,0.091,99.8596,1.4362,100.7267,0.9786,0.936,1.3331,0.0093,0.936,1.3331,144,144,150,1-2Y,50000,49929.8,49929.8,0.001557,False,,False,False,IN10YT,0.469,-0.4657,0.9413,-0.928,1.896,-1.8427,99.85964991728572,0.9785686776972222,0.935981518600882,1.3330683507253485,0.009346678677653352,4.9917285721789995e-05,-3.1322302777803124e-05,-1.848139911808655e-05,-3.16492746514907e-05,4.667867765335322e-05,0.001557417922584027,465.0,0.0,0.0,0.757224,0.17877600000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.936,0.0,947.998139276,470.6709988190001,234.50348170475002,-232.83944629525004,-464.014857181,-921.3735727240002
ZTFI-0177,IN2704774349,Sundaram Finance,NBFC,AA,INR,100,0.0812,2,Fixed,2020-05-01,2027-04-30,2024-10-31,2.4942,7,0.0863,99.0812,1.5356,99.5431,1.8854,1.8074,4.245,0.0179,1.8074,4.245,129,129,125,2-3Y,20000,19816.24,19816.24,0.000618,False,,False,False,IN10YT,0.9007,-0.8901,1.8118,-1.7698,3.6657,-3.4975,99.08120725973032,1.885371680916642,1.8073831001453693,4.244990724263568,0.017907769954323728,7.259730324449265e-06,-2.831908335787503e-05,-1.6899854630603173e-05,-9.275736432279302e-06,7.7699543237289e-06,0.0006181111747739125,358.0,0.0,0.0,0.0,0.9141829199999996,0.8932170800000003,0.0,0.0,0.0,0.0,0.0,1.8074,0.0,733.1414312800001,362.3647187,180.130860115,-178.02786164500003,-353.95272482,-699.49345576
ZTFI-0178,IN6879374160,Sundaram Finance,NBFC,AA-,INR,100,0.09,2,Fixed,2020-05-02,2026-05-01,2024-10-31,1.4976,6,0.0952,99.5149,0.389,101.7297,0.9784,0.9339,1.3275,0.0093,0.978,1.2894,78,54,77,1-2Y,100000,99514.9,99514.9,0.003104,True,2025-07-31,False,False,IN10YT,0.4663,-0.463,0.936,-0.9228,1.8852,-1.8323,99.51490422808268,0.9784176416619818,0.9339610936063208,1.3274539729822308,0.00929430487829884,4.2280826875185085e-06,1.764166198170436e-05,6.109360632089444e-05,-4.6027017769123546e-05,-5.695121701159572e-06,0.003104083910293195,930.0,0.0,0.0,0.46919135999999995,0.46470864,0.0,0.0,0.0,0.0,0.0,0.0,0.9339,0.0,1885.1605081499997,935.9749525875,466.336150921875,-463.03350017812494,-922.7643496124999,-1832.31809625
ZTFI-0179,IN1632945116,Tata Motors Finance,NBFC,AA,INR,100,0.0911,2,Fixed,2022-09-15,2028-09-13,2024-10-31,3.8686,6,0.0891,100.5902,1.419,101.7803,3.0758,2.9446,10.7763,0.0296,2.9446,10.7763,61,61,69,3-5Y,50000,50295.1,50295.1,0.001569,False,,False,False,IN10YT,1.4945,-1.4674,3.0162,-2.9078,6.1408,-5.7072,100.59024172584782,3.075821312618787,2.9446377029522637,10.776302594318892,0.029620181833501347,4.172584782224931e-05,2.13126187871282e-05,3.770295226379616e-05,2.594318891269154e-06,2.0181833501345392e-05,0.001568812415794894,1480.0,0.0,0.0,0.0,0.0,1.6657602200000001,1.2788397799999998,0.0,0.0,0.0,0.0,2.9446,0.0,3070.378046426,1508.0892689065001,747.269695876625,-733.719818723375,-1453.8897602934999,-2853.580011974
ZTFI-0180,IN2299911914,L&T Finance,NBFC,AA,INR,100,0.0973,2,Fixed,2021-09-14,2025-09-13,2024-10-31,0.8679,4,0.089,100.3973,1.1507,100.8162,0.5,0.4787,0.4583,0.0048,0.4787,0.4583,122,122,129,0-1Y,200000,200794.6,200794.6,0.006263,False,,False,False,IN10YT,0.2409,-0.2397,0.4829,-0.4783,0.9704,-0.952,100.39731929152704,0.5,0.47869794159885115,0.45830343858195416,0.004805999008689663,1.9291527038944878e-05,0.0,-2.0584011488633536e-06,3.4385819541737916e-06,5.99900868966316e-06,0.006263215730847924,960.0,0.0,0.12647254,0.35222746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4787,0.0,1940.8123334360002,965.8049584590001,481.75217716475004,-479.4515730352501,-956.6025419410001,-1904.0026673640002
